first,second
Q_TES_heater_peak,47.47952025414198
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.100837077225014
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,803.4392401550624
P_coldpump,21.5576272189731
TES_LCOE_Charge,0.06056444122467902
flowSalt_charge_peak,0.10987577583574465
TES_fom_yr,694.6407233364935
