first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,1.4693548001120451e6
subsidy,0.0
TES_LCOE_Capex,68.40156030855616
lifetime,25.0
Q_ind,300.0
CAPEX_TES_HEN,10843.49026639553
P_coldpump,215.57627218973101
TES_LCOE_Charge,319.0443079994143
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,6946.407233364936
