first,second
Q_TES_heater_peak,104.45494455911235
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.08401589162053011
lifetime,19.0
Q_ind,0.0
CAPEX_TES_HEN,1289.1762632907303
P_coldpump,47.42677988174082
TES_LCOE_Charge,0.06524875943446751
flowSalt_charge_peak,0.2417267068386382
TES_fom_yr,1528.2095913402857
