first,second
Q_TES_heater_peak,237.39760127071
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.07231302337301
lifetime,43.0
Q_ind,0.0
CAPEX_TES_HEN,2651.1298161295554
P_coldpump,107.78813609486551
TES_LCOE_Charge,0.06569546081501819
flowSalt_charge_peak,0.5493788791787235
TES_fom_yr,3473.203616682468
