first,second
Q_TES_heater_peak,474.8805492772205
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.0779363155954064
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,2340.3357501387577
P_coldpump,125.7376029260332
TES_LCOE_Charge,0.0666926721372957
flowSalt_charge_peak,0.640864438970608
TES_fom_yr,6946.407233364936
